customer_id,risk_factor,trigger_amt,profile_mean,profile_std,z_score,age,pair_total,in_amt,out_amt,ratio,max_rolling_3d,max_rolling_5d,max_rolling_7d,max_rolling_10d,max_rolling_14d,days_observed,days_required,time_window,daily_floor,daily_ceiling,txn_count,floor_current,is_sar,smart_segment_id,customer_type
89fe86b0-da3d-4c40-935e-294242e76c9b,Elder Abuse,3522.0,107556.19,215813.96,-0.482,27.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8a772531-b944-46a1-8e5a-91aca8b92b46,Elder Abuse,1991639.0,62904.18,103868.01,18.569,67.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8adbdc31-2e49-4a6c-9fe9-bd7380b59843,Elder Abuse,2816044.0,145900.41,227325.27,11.746,66.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8b46a988-ad68-49a4-a086-7b90f4b532e0,Elder Abuse,1783015.0,24085.35,44757.36,39.299,66.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8b49c79b-a5e9-4fa8-a2fa-bb0ce864d2c6,Elder Abuse,10465.0,2872.79,6772.08,1.121,63.3,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8b6c1e92-46bc-4cfe-8792-565f8783725f,Elder Abuse,2341794.0,131085.77,185639.69,11.909,86.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8b7b8df4-61c2-4643-9bc3-613c2886d2fa,Elder Abuse,1999024.0,77255.91,150686.33,12.753,52.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8b860257-dfe4-42b3-b809-1eaf3f8f4c40,Elder Abuse,193353.0,237387.66,371739.66,-0.118,33.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8b965302-ad4e-482c-b31e-a206779e0408,Elder Abuse,3772711.0,2158.2,2362.85,1595.762,66.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8ba5077d-fec6-4afc-9693-0622f5b3fbd4,Elder Abuse,1730833.0,134022.22,199500.69,8.004,31.1,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8bc36cda-fe34-460f-ad87-68b997f6961e,Elder Abuse,1564634.0,82842.04,123557.53,11.993,25.6,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8bd1db16-51a6-4076-9bb5-14bca6246653,Elder Abuse,1408942.0,0.0,0.0,,32.6,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8c2044ee-77dd-45b1-80cb-95a26de58a85,Elder Abuse,1733476.0,131280.58,147614.54,10.854,62.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8c39e044-f3e2-457d-8c40-d38f18c8650e,Elder Abuse,1127747.0,46145.34,55211.92,19.59,26.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8c66d47e-8d3d-44f7-8f68-fe801df0cbf8,Elder Abuse,1595608.0,206268.9,231265.17,6.008,65.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8caf3b56-48c1-421d-a666-a03bccfb78d6,Elder Abuse,2038891.0,337839.0,80878.87,21.032,90.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8cc2a242-9a3c-40c5-ac04-38b7b33b793c,Elder Abuse,4063137.0,28430.85,81041.99,49.785,85.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8cd1aa77-e113-4272-89e6-e423ae4f9197,Elder Abuse,4511330.0,139267.19,131015.1,33.371,62.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8d3c2eca-c6a3-49cb-a6cf-39765d9631ea,Elder Abuse,3248119.0,14544.84,51739.69,62.497,35.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8d4c524e-15eb-4dfe-b3eb-a9536e8f7e3f,Elder Abuse,1837299.0,659543.88,608435.72,1.936,67.8,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8d567369-4dad-44fb-a6ad-37ef87fe4229,Elder Abuse,4608.0,20904.84,31418.26,-0.519,25.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8d6c768e-f2d6-4ff2-80da-14f1d6254e87,Elder Abuse,2342527.0,501614.0,0.0,,63.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8dd9c702-c16e-4d77-9862-c329b3c7eb80,Elder Abuse,6240186.0,183520.77,179169.21,33.804,73.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8e0ff09d-1818-4fad-926d-865f86d7bba9,Elder Abuse,885125.0,15594.0,0.0,,34.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8e6ba405-4e01-4f85-973e-dced7886cd84,Elder Abuse,993707.0,0.0,0.0,,60.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8eb74a6d-fe12-4a60-a9fd-94c2201503af,Elder Abuse,1811394.0,113724.9,183193.87,9.267,29.0,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8ebb95ac-5cc8-440a-bdbd-1f173f4fc240,Elder Abuse,3014898.0,140347.88,175459.24,16.383,67.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8ec624b2-4778-4e7d-a608-9dd05fc259dc,Elder Abuse,1914497.0,70685.25,96927.34,19.023,65.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8ecac6c3-18e8-4252-bf3a-2e540bbe8669,Elder Abuse,2718894.0,137254.57,231199.38,11.166,66.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8ee3c6e6-7831-4547-a61c-0c26211fc19f,Elder Abuse,4.0,24201.05,41819.55,-0.579,28.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8f59572e-40cb-4636-8486-c7e5095b2d09,Elder Abuse,6915.0,44807.61,34948.54,-1.084,29.8,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8f6ab35f-9fd3-44e7-a1c3-341b1f70c045,Elder Abuse,1127100.0,99512.0,130296.23,7.887,64.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8f7f63d2-1f98-4050-baf6-e167c1f6a8f6,Elder Abuse,1366154.0,41134.41,62270.3,21.279,61.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8fb3f261-91ce-4383-8f92-8be7ccae24e7,Elder Abuse,3040688.0,89732.27,124854.33,23.635,66.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8ff517f6-2197-46bb-ad52-5cfc84a6e014,Elder Abuse,2186777.0,103846.44,102208.03,20.379,48.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8ffa4723-a72a-4920-a3ce-44cc4b57583e,Elder Abuse,1979251.0,207573.26,107393.24,16.497,34.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9000340d-0e0c-408f-92c0-4a3a03e194b6,Elder Abuse,2757020.0,59856.75,95376.23,28.279,93.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
905c22c6-802b-446a-9d28-7f6562143f5d,Elder Abuse,3772711.0,2158.2,2362.85,1595.762,61.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
906d0dc3-6122-4749-9d8f-84874fe1638c,Elder Abuse,4096202.0,1226173.22,512720.46,5.598,72.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
907f705b-aa5f-4181-b9b5-229a46948a38,Elder Abuse,5317562.0,96043.74,113534.03,45.991,62.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
90e91f9a-4e3b-41d0-b917-62024afa3802,Elder Abuse,1375927.0,552637.79,693405.87,1.187,40.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
91510462-1c22-46d6-bffb-8facd93aaeea,Elder Abuse,2217914.0,67525.88,169486.22,12.688,59.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
915824af-2cea-46f6-9f27-439c0a642c9f,Elder Abuse,5434266.0,64712.84,133369.58,40.261,67.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
917eaf22-5c6f-44a3-9c40-bdcc960114cf,Elder Abuse,1234390.0,260032.27,71424.53,13.642,39.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
919340db-f5b7-4a93-ba67-2bd153758645,Elder Abuse,2727801.0,78873.64,115301.53,22.974,62.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
91bcfdb6-653f-4bc9-b824-5a680a34e9e3,Elder Abuse,551404.0,571450.0,0.0,,37.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
91c3c2db-105d-48b0-814b-10e744c5d5d2,Elder Abuse,281.0,437597.98,665242.22,-0.657,36.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
923956d6-a2c9-4e7d-a360-9c066f73a505,Elder Abuse,2186707.0,456132.0,0.0,,75.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
925ed5f8-2e11-4b5e-9ad9-b62679512e11,Elder Abuse,2169230.0,299588.24,181150.44,10.321,74.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
92784069-e16c-4012-865e-b48642b335df,Elder Abuse,4490475.0,256164.22,343485.49,12.327,64.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
929b8f12-a9fe-420a-a78b-1e350b911417,Elder Abuse,2537574.0,53663.15,109914.14,22.599,29.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
93102638-32cf-4bb8-a5e8-d8e407cf294c,Elder Abuse,3428150.0,90273.7,126241.27,26.44,46.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9317730a-6be7-445f-8ac5-0c5ac4a1ce6a,Elder Abuse,1222709.0,26695.0,0.0,,67.9,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
93faf8ee-2bc6-47f3-a7a9-0ba85d734e6f,Elder Abuse,4158.0,31191.0,0.0,,33.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9484268f-58fd-4d94-ae68-b907c8e8720c,Elder Abuse,1848509.0,90078.17,156765.16,11.217,70.6,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
950059c8-d004-4a2a-acd8-3d6b313a5cc6,Elder Abuse,3010370.0,114296.9,144986.59,19.975,52.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
951342b3-dd00-4694-9d3c-4c523e92fa6c,Elder Abuse,2370055.0,82965.99,90691.97,25.218,62.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
957cbb1b-97ab-4d2b-93c1-a3ce210fd710,Elder Abuse,1819561.0,111267.58,99840.89,17.11,35.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
959be03b-14af-4567-a26a-f14cba9a133b,Elder Abuse,4762620.0,12565.73,35686.9,133.104,28.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
95cee999-f14a-4101-916d-d0334b9e53ac,Elder Abuse,3254704.0,143920.09,159454.27,19.509,64.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
96130c7c-6e9d-483d-bb18-e4c19a49d57b,Elder Abuse,1384499.0,88303.69,74413.33,17.419,61.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
96373dd0-68c9-4e62-b650-fc8efd813ebf,Elder Abuse,54741.0,20.0,0.0,,29.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
96c94a65-d8a7-4dc0-a705-cf239a07ff37,Elder Abuse,8.0,301802.31,288740.04,-1.045,30.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
96cdb86a-4030-4606-9da6-0f8cf65c91d3,Elder Abuse,2329819.0,40989.75,68609.83,33.36,29.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
96d50468-7a8b-4b17-a9d3-dc17bbce34b1,Elder Abuse,2667312.0,288142.0,0.0,,100.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9741e938-7572-4443-a57c-997434d60db2,Elder Abuse,841377.0,63825.37,109145.31,7.124,,,,,,,,,,,,,,,,,,0,0,BUSINESS
976ed368-b5bb-419f-8bf3-06332695f59e,Elder Abuse,2187272.0,92513.04,139842.3,14.979,68.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
977acc4b-dce7-4aef-80fe-ae2d9e30de39,Elder Abuse,2243873.0,145873.1,236286.77,8.879,54.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
985e0f1d-b9a8-41dc-bbd1-42081a63cc64,Elder Abuse,985280.0,1021.26,2745.45,358.505,64.2,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
987e19d9-d5e6-4640-a271-893ff2429d02,Elder Abuse,3109478.0,137018.15,120428.14,24.682,61.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
98c4fb1b-09f5-4e2a-87fa-9d5fd6905ed6,Elder Abuse,3944756.0,267734.5,294747.17,12.475,60.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
98cf0eea-4671-4d7e-aed2-970e84b88e06,Elder Abuse,71.0,9554.73,35785.33,-0.265,32.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
98e5ab15-a5cc-4c98-8c92-e2fb31669d46,Elder Abuse,1189354.0,11091.07,11682.08,100.861,87.6,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
99042663-6a81-4c0e-ab98-4ca1be86d5d4,Elder Abuse,1243357.0,73872.41,81923.06,14.275,,,,,,,,,,,,,,,,,,1,0,BUSINESS
9977abdc-aa22-4f0e-a413-4098d1efab75,Elder Abuse,2285126.0,17967.13,82355.78,27.529,69.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
997d18f0-1b7c-47a1-b12a-3f02c3b9c79f,Elder Abuse,2094075.0,72541.33,127975.07,15.796,61.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
998b0081-1bba-416b-aadb-2f7f5570b3fd,Elder Abuse,6201236.0,309702.77,332660.18,17.71,66.0,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
99c672c7-18d9-4270-a589-5587b299d8f9,Elder Abuse,2531129.0,103358.18,101341.24,23.956,87.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
99fa7276-eb9a-45b5-b1f3-4b62e6f6c22d,Elder Abuse,4063137.0,28430.85,81041.99,49.785,82.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9a13047c-7f81-423b-8aa5-e3b305964ff6,Elder Abuse,2651430.0,24469.43,29951.17,87.708,28.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9a141195-4063-4ba9-ad96-04323cf57c09,Elder Abuse,944572.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,BUSINESS
9a8e448a-74cd-4133-b60d-1bd04446014c,Elder Abuse,2472006.0,156089.12,170509.94,13.582,64.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9ac3461c-82da-42ca-9fb7-6c317c1bedb9,Elder Abuse,1784746.0,93725.64,154249.87,10.963,62.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9af8297f-6819-4331-9388-0f27c8a5a575,Elder Abuse,1760207.0,47252.31,60143.69,28.481,65.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9b3b145d-bf16-4bdb-931f-4267981dbc49,Elder Abuse,3003403.0,49234.94,98193.08,30.085,61.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9b5cedf9-fdc5-4121-9ba4-2808639653d1,Elder Abuse,581608.0,351639.39,377771.71,0.609,74.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9bd0079d-9f61-4137-a229-bae7681e18f2,Elder Abuse,10388.0,11988.0,10310.08,-0.155,27.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9c293298-e532-49a7-a145-2bce20c97521,Elder Abuse,1537913.0,60280.37,74933.77,19.719,76.2,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
9c86880f-d69f-4018-8f60-b2b278b4c6d6,Elder Abuse,3212539.0,8313.49,59457.35,53.891,69.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9c869f80-0a13-4c6a-a856-29eb364b159e,Elder Abuse,1587819.0,23537.65,40781.05,38.358,51.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9cf688d5-0a42-4fa1-b63f-cc2d0135d0ef,Elder Abuse,123082.0,5972.79,39631.16,2.955,90.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9d942a3b-3797-460d-84cf-a93895f238e9,Elder Abuse,7565.0,802.38,845.17,8.001,41.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9d98213d-2a02-4415-a0bf-b9a3d8d830d2,Elder Abuse,2130560.0,26387.04,58994.68,35.667,70.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9df0113e-f6d1-448d-ae48-87b45440085c,Elder Abuse,1587559.0,52458.49,90075.9,17.042,39.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9e3abf2a-0d7e-4a64-92e9-1b744b4b7aaa,Elder Abuse,6078318.0,142694.9,213550.59,27.795,62.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9e4290cb-30bf-4013-884c-385cf43e2217,Elder Abuse,174996.0,100744.42,94618.01,0.785,32.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9f43eaac-fec6-41cf-a659-0db152a83970,Elder Abuse,2439631.0,169392.47,188823.32,12.023,72.1,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
9f6c68b3-a754-454d-ba3b-bcfc17416ed5,Elder Abuse,3806032.0,37667.86,90643.35,41.574,74.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9f76c896-7883-46e9-9ea2-15521a01ba9c,Elder Abuse,1475171.0,94287.73,155445.3,8.883,83.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9faec6ae-3216-4d49-9e6f-c91a8a257c3e,Elder Abuse,3663023.0,232665.17,154550.1,22.196,85.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a03a5ebb-830c-4688-ae0f-f86c5b3cc662,Elder Abuse,277235.0,61148.0,0.0,,25.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a08dc6be-8cce-451f-bd10-9ef47f3908d7,Elder Abuse,1.0,14836.18,11689.65,-1.269,76.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a09715e6-fec0-41ab-b207-eae76c907fbf,Elder Abuse,1843108.0,306914.53,340912.48,4.506,68.1,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a0ae28f3-7dc1-41da-8afa-49ad951ffbbf,Elder Abuse,1912256.0,19933.82,56287.41,33.619,30.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a0eacb84-c606-4400-b0c6-e630883fdc1d,Elder Abuse,4072784.0,169702.77,184936.76,21.105,60.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a100483c-1191-4922-82c0-9cd2db1156f3,Elder Abuse,3646315.0,69714.49,105847.29,33.79,64.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a12020f4-717d-411d-993a-f64288d15f59,Elder Abuse,2146707.0,166657.52,112519.86,17.597,80.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a1348685-06b6-4e80-ad5b-b800a3566156,Elder Abuse,2036392.0,84848.7,92469.71,21.105,30.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a19199b5-7fe5-43c5-85d6-81c56cf85d8f,Elder Abuse,8734712.0,417188.98,602957.18,13.795,69.8,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a25952c6-116a-4469-9904-f3007b8c8f61,Elder Abuse,7224308.0,117899.07,231563.44,30.689,68.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a2b009e3-d1ef-4d82-9db3-bece7bbe7bb2,Elder Abuse,1243357.0,73872.41,81923.06,14.275,31.1,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a2ccb106-e339-4a93-a065-b1b949e2588e,Elder Abuse,1996862.0,139678.81,189366.89,9.807,70.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a2d11eef-cefd-40f2-84d1-bc0189e9e197,Elder Abuse,3555920.0,156625.06,155935.71,21.799,65.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a2de826b-d5b9-4c4a-8953-bf8ac57e1cb6,Elder Abuse,2241005.0,93987.64,61105.44,35.136,71.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a3113503-b035-47f8-a557-279dfed8c023,Elder Abuse,1745685.0,117849.52,160577.87,10.137,75.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a33a87d5-718e-459f-a4d4-a58a1af46abd,Elder Abuse,2689447.0,85522.54,86245.38,30.192,63.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a385971d-e04f-40eb-987a-38d1d440b015,Elder Abuse,8205524.0,1560265.71,206845.99,32.127,77.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a390f77e-9fa9-468d-a374-8adbc67b9cbe,Elder Abuse,2757020.0,54436.14,92547.03,29.202,86.1,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a39cd3ff-cfa3-47d5-945b-7ad66e29690e,Elder Abuse,773554.0,54889.0,0.0,,45.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a3cedb3b-0e77-406e-a842-c0cf930a6bc5,Elder Abuse,2121533.0,171784.1,239463.97,8.142,62.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a3f3001e-01e3-4fca-85c9-6ddb061722c4,Elder Abuse,1452786.0,72611.62,115015.8,12.0,61.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a4015616-010b-4df5-9d73-68e7a32f8562,Elder Abuse,3010370.0,124690.79,144563.98,19.961,6.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a4155bd1-7722-429c-99c7-dc21df910207,Elder Abuse,1702964.0,919.34,746.42,2280.29,68.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a4c067c1-656c-4eee-b8c4-40a91bdb6565,Elder Abuse,3233789.0,144368.71,174238.36,17.731,70.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a4f3b979-f6b9-4576-8935-a5f655013a68,Elder Abuse,1421269.0,182043.85,223344.85,5.548,91.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a503dbf3-5be9-4d77-a6fa-fccab63c3140,Elder Abuse,1773716.0,42330.12,52210.4,33.162,32.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a5056b53-95a6-4463-8d54-dfc2d5ee6a56,Elder Abuse,2883285.0,102619.69,216868.31,12.822,62.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a50babe1-9bb7-4dd7-a38c-ed15e3223646,Elder Abuse,2303442.0,145391.6,148453.43,14.537,84.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a510a0ef-a9fb-4585-87d4-2927c2ece93e,Elder Abuse,1848509.0,76206.11,134341.85,13.192,29.7,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a55b9565-b5f1-4a74-ba60-984d0e9f3570,Elder Abuse,3223930.0,105808.41,201407.3,15.482,28.0,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a5839404-fe50-4e96-b4ea-387ea9e7e7f4,Elder Abuse,1999052.0,77255.91,150686.33,12.754,80.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a5faab8b-8964-4771-aca1-9ffcc7c965a3,Elder Abuse,2497482.0,187078.35,144485.93,15.991,65.5,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a627d9cc-dbde-48a3-909d-85be19c2d9a9,Elder Abuse,2522090.0,86320.46,86048.75,28.307,30.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a62e0970-3042-40e9-9ad7-b797b1d63745,Elder Abuse,1073165.0,33456.42,40532.73,25.651,35.4,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a685c889-3768-41ba-90a7-64475da3d810,Elder Abuse,3268355.0,402012.44,152139.63,18.84,85.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a68cbda4-7966-4d3c-b168-ef6016025411,Elder Abuse,1739391.0,81957.8,96670.91,17.145,59.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a69f8e09-96c0-488d-b4d1-fb79daaa2d15,Elder Abuse,1149084.0,15693.09,29576.28,38.321,60.4,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a6a319d0-ce4d-4b0a-bed4-9fc48fa0fbb5,Elder Abuse,1862117.0,285558.6,293677.52,5.368,73.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a72525ae-0b6a-49aa-8f1e-e46f759a8224,Elder Abuse,2291557.0,206654.07,57168.85,36.469,,,,,,,,,,,,,,,,,,0,0,BUSINESS
a74dbf7b-69ce-4f8d-b010-69d659aa8857,Elder Abuse,6007635.0,147351.85,178992.29,32.74,63.9,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a7785251-208d-4964-b22d-091f5ca83046,Elder Abuse,4504489.0,122315.58,218171.03,20.086,69.4,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a79dd178-9213-444e-8cf6-12337d1f11fc,Elder Abuse,1578428.0,108869.55,94935.66,15.48,29.4,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a7a60da2-5df9-4a1b-a795-8a97cda89b72,Elder Abuse,113270.0,19244.5,26140.78,3.597,,,,,,,,,,,,,,,,,,0,0,BUSINESS
a7d68627-91ec-49d3-85dc-8d8421e618f4,Elder Abuse,2510639.0,98501.89,204799.04,11.778,75.2,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a7e92457-85b1-4e9a-b4a6-631f0ce2fe62,Elder Abuse,2757493.0,129381.63,218776.63,12.013,74.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a7ff2a3c-15c4-4dd4-98d3-4097020676ad,Elder Abuse,2376484.0,58625.26,91720.5,25.271,78.2,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a81991af-95a1-4f9f-9fef-6df658f54f25,Elder Abuse,2732329.0,184418.64,206133.02,12.361,42.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a8288a78-f692-41d2-b15f-b63a6accac2a,Elder Abuse,5994802.0,117018.78,144010.15,40.815,66.6,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a848c6f7-e0b1-413f-9b4e-818a4b6e9d5d,Elder Abuse,985149.0,89426.55,87147.35,10.278,61.6,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a89a27dd-3493-4308-a007-224523d2a8dd,Elder Abuse,5642.0,8499.0,0.0,,36.9,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a8d69e57-9642-45c8-ae93-0f12cf2a2903,Elder Abuse,5645794.0,106299.04,186741.54,29.664,68.7,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a90eec29-42ee-48e0-98e8-2d44e03f21d3,Elder Abuse,1606165.0,36056.14,50704.59,30.966,30.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a912e9b7-dd12-4ae6-91f7-5660b8362a98,Elder Abuse,2351753.0,50422.16,96191.0,23.925,77.7,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a97186ce-32fd-46cf-b51a-9bd15f75242b,Elder Abuse,4250318.0,170645.05,280461.37,14.546,66.8,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a99b9678-7f87-433d-9968-0968f3df065c,Elder Abuse,4567974.0,57053.91,125203.17,36.029,76.3,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
aa4c2cec-b096-46be-a66f-245b6032d72f,Elder Abuse,5613.0,28987.78,31425.91,-0.744,,,,,,,,,,,,,,,,,,0,0,BUSINESS
